id,waffle_house_lat,waffle_house_lon,rating,place_id,total_ratings,vicinity,api_name,name,address,state,zip_code,country
1096,30.3934099,-88.9532353,4.3,ChIJNxzGUM4RnIgRxi0yZwcBmDY,999,"1938 Beach Blvd,Biloxi",Waffle House,Waffle House #232,1938 BEACH BLVD BILOXI,MS,39531,US
1097,31.3494284,-89.3363867,4.1,ChIJfxdJvzHZnIgR-jx2rMBxLhk,526,"6512 US 49,Hattiesburg",Waffle House,Waffle House #235,6512 HWY 49 NORTH HATTIESBURG,MS,39401,US
1098,30.4272462,-89.0934642,4.2,ChIJ3dc88QEWnIgR49-_tZQLRi4,986,"9525 US 49,Gulfport",Waffle House,Waffle House #319,9525 HIGHWAY 49 GULFPORT,MS,39503,US
1099,30.3944111,-88.8907573,4.4,ChIJzzgsruUOnIgRaQBT8um4x8w,1774,"111 Reynoir St,Biloxi",Waffle House,Waffle House #430,111 REYNOIR ST BILOXI,MS,39530,US
1100,30.4377229,-88.5279792,4.2,ChIJw1pro9rrm4gRIGfc3Ihia4g,282,"6701 MS-63,Moss Point",Waffle House,Waffle House #455,6701 HWY 63 MOSS POINT,MS,39563,US
1101,30.4509078,-88.840998,4.3,ChIJZW7m18ALnIgR49pn4kW6fqU,665,"7540 Tucker Rd,Ocean Springs",Waffle House,Waffle House #463,7540 TUCKER ROAD OCEAN SPRINGS,MS,39564,US
1102,32.3499079,-88.6923401,4.3,ChIJyxZXrIp9hIgRH00r5D9edIo,705,"1404 Roebuck Dr,Meridian",Waffle House,Waffle House #478,1404 ROEBUCK DR MERIDIAN,MS,39301,US
1103,32.3287307,-90.3271033,3.8,ChIJHxfRvehKKIYR7bjS8QQm8to,495,"486 Springridge Rd,Clinton",Waffle House,Waffle House #672,486 SPRINGRIDGE ROAD CLINTON,MS,39056,US
1104,31.3241437,-89.3552435,4.1,ChIJW0jF_uPenIgRvvwVgqsFO8U,549,"4406 Hardy St,Hattiesburg",Waffle House,Waffle House #682,4406 W HARDY ST HATTIESBURG,MS,39402,US
1105,30.438309,-89.0978225,4.1,ChIJ76IfZwE-nIgRk7Hkt2NWhUk,852,"10435 US 49,Gulfport",Waffle House,Waffle House #757,10435 HWY 49 GULFPORT,MS,39503,US
1106,31.6857722,-89.1472953,3.9,ChIJZ-jlmkM0g4gRnbIQz5RN56w,735,"1602 Jefferson St,Laurel",Waffle House,Waffle House #759,1602 JEFFERSON ST LAUREL,MS,39440,US
1107,34.9624059,-90.0050245,4.1,ChIJM1MPvAhi1YcR12gXFlxKHqY,1251,"865 Goodman Rd W,Horn Lake",Waffle House,Waffle House #779,865 W GOODMAN ROAD HORN LAKE,MS,38637,US
1108,32.3035015,-90.1685596,3.8,ChIJjRRM6V0yKIYRHtdb7V3wvFI,625,"106 Larson St,Jackson",Waffle House,Waffle House #832,106 LARSON STREET JACKSON,MS,39202,US
1109,32.2893962,-90.2697843,3.6,ChIJVx5IgMI1KIYRS9I2nuP8rZo,389,"4800 Hwy 18 W,Jackson",Waffle House,Waffle House #891,4800 HIGHWAY 18 JACKSON,MS,39209,US
1110,32.3566889,-90.1525391,3.8,ChIJaVv2zVTNKYYR_sUMbnukCb8,572,"4615 I-55,Jackson",Waffle House,Waffle House #927,4615 I 55 NORTH JACKSON,MS,39206,US
1111,30.5172567,-89.6682676,4.3,ChIJYSQ963rAnYgRscfk0kt_XvE,726,"1000 Memorial Blvd,Picayune",Waffle House,Waffle House #968,1000 MEMORIAL BLVD PICAYUNE,MS,39466,US
1112,32.3284335,-90.8634191,3.7,ChIJwcKu17XhKIYRr1F1HKrSQZ4,529,"2455 N Frontage Rd,Vicksburg",Waffle House,Waffle House #969,2455 N FRONTAGE RD VICKSBURG,MS,39180,US
1113,32.2804967,-90.035373,4.1,ChIJU8qPDzMqKIYRkf5cKutaA60,579,"105 Octavia Dr,Brandon",Waffle House,Waffle House #983,105 OCTAVIA DR BRANDON,MS,39042,US
1114,39.1305672,-94.5021641,4,ChIJg_GicsD7wIcRz0x3eZxVuGk,1259,"6840 E Front St,Kansas City",Waffle House,Waffle House #1006,6840 EAST FRONT ST. KANSAS CITY,MO,64120,US
1115,38.7719617,-90.4918096,4.2,ChIJnbQ1Tvku34cROyXLaJfo7_E,1244,"1200 S 5th St,St Charles",Waffle House,Waffle House #1138,1200 S 5TH ST SAINT CHARLES,MO,63301,US
1116,38.2127267,-90.4074597,4.2,ChIJryj7Ldzu2IcR5OkC7aCsMyE,1094,"1304 Veterans Blvd,Festus",Waffle House,Waffle House #1163,1304 VETERANS BLVD FESTUS,MO,63028,US
1117,39.1679016,-94.4952289,4.1,ChIJhQZ2xkb5wIcRgKJu7NVkQ7U,1437,"7401 NE Parvin Rd,Kansas City",Waffle House,Waffle House #1171,7401 N E PARVIN RD KANSAS CITY,MO,64117,US
1118,39.2452262,-94.4597157,4.3,ChIJZ7RUrPJVwIcR60uB7GqvKcw,761,"9700 NE Barry Rd,Kansas City",Waffle House,Waffle House #1223,9700 NE BARRY RD KANSAS CITY,MO,64157,US
1119,37.1385459,-93.277868,4.3,ChIJr1jPDcJkz4cRjJJsxri94cg,1320,"4128 S National Ave,Springfield",Waffle House,Waffle House #1231,4128 S NATIONAL RD SPRINGFIELD,MO,65807,US
1120,39.3529469,-94.7658685,4.2,ChIJqypkiKtnwIcRhY8h1PID0ns,1009,"1305 Platte Falls Rd,Platte City",Waffle House,Waffle House #1259,1305 PLATTE FALLS RD PLATTE CITY,MO,64079,US
1121,39.0120972,-94.1282875,3.9,ChIJi8odp5MTwYcRGMYN2pwsUiI,423,"451 S Broadway,Oak Grove",Waffle House,Waffle House #1323,451 SOUTH BROADWAY OAK GROVE,MO,64075,US
1122,38.4165725,-90.3915339,4.1,ChIJC1WkiBTE2IcRCXY3sDapSw4,827,"3960 Vogel Rd,Arnold",Waffle House,Waffle House #1324,3960 VOGEL RD ARNOLD,MO,63010,US
1123,38.811084,-90.8719736,4.2,ChIJ4ZL8DnzI3ocRkDiIRQU-W_8,961,"1131 W Pearce Blvd,Wentzville",Waffle House,Waffle House #1368,1131 W PEARCE BLVD WENTZVILLE,MO,63385,US
1124,38.8055656,-90.4756917,4.2,ChIJtc99DZEv34cRte3ToJGucbw,374,"301 Little Hills Industrial Blvd,St Charles",Waffle House,Waffle House #1395,301 LITTLE HILLS SAINT CHARLES,MO,63301,US
1125,38.8120917,-94.5012148,4,ChIJx0MMhIzbwIcRTeHZCV-GEiI,763,"17201 E Outer Rd,Belton",Waffle House,Waffle House #1411,17201 OUTER RD. BELTON,MO,64012,US
1126,38.7153774,-90.4441004,4.2,ChIJKQplyQwy34cRMlCTiG_JU_s,1138,"12215 Dorsett Rd,Maryland Heights",Waffle House,Waffle House #1423,12215 DORSETT RD MARYLAND HGTS,MO,63043,US
1127,37.2133402,-93.3480823,4.1,ChIJEbbvK4Nhz4cRluWbzNVZIUA,1279,"436 N West Bypass,Springfield",Waffle House,Waffle House #1431,436 N WEST BYPASS SPRINGFIELD,MO,65802,US
1128,38.9414605,-94.3777895,4.2,ChIJtRWI78kfwYcR39SzJbqbBpQ,829,"1699 NE Douglas St,Lee's Summit",Waffle House,Waffle House #1472,1699 NE DOUGLAS ST LEE'S SUMMIT,MO,64086,US
1129,37.1335317,-94.4757245,4.2,ChIJHSAKG6x-yIcRnnHTunzgFA0,827,"1208 S Madison St,Webb City",Waffle House,Waffle House #1474,1208 S MADISON ST WEBB CITY,MO,64870,US
1130,38.970628,-92.3261489,4.1,ChIJxVer7SPI3IcRARSr7Zlb1Qs,1218,"904 Vandiver Dr,Columbia",Waffle House,Waffle House #1531,904 VANDIVER DR COLUMBIA,MO,65202,US
1131,38.5256938,-90.3620266,4.2,ChIJQVmGvdjI2IcRIO4jI9oUqvk,731,"5330 S Lindbergh Blvd,St. Louis",Waffle House,Waffle House #1539,5330 S LINDBERGH SAINT LOUIS,MO,63126,US
1132,39.2713733,-94.6699921,4.3,ChIJrfVeC-FewIcRmhBfYJZCgeI,1139,"9750 N Congress Ave,Kansas City",Waffle House,Waffle House #1608,9750 N CONGRESS AVE KANSAS CITY,MO,64153,US
1133,38.4983246,-90.2996337,4.3,ChIJC9pIhB3I2IcR6JklUBwcbPs,1226,"3154 Telegraph Rd,St. Louis",Waffle House,Waffle House #1611,3154 TELEGRAPH RD SAINT LOUIS,MO,63125,US
1134,37.942319,-91.7916456,4.3,ChIJEyyOe-BU2ocR6uYB-ZY46XE,1083,"1405 Martin Springs Dr,Rolla",Waffle House,Waffle House #1681,1405 MARTIN SPRINGS ROLLA,MO,65401,US
1135,38.7966846,-90.3394826,3.9,ChIJuSZt_go334cR5Mcz78Oilmk,1107,"375 US-67,Florissant",Waffle House,Waffle House #1697,375 N. US HWY 67 FLORISSANT,MO,63031,US
1136,38.9204264,-92.3365557,4.2,ChIJkzo7LAe33IcRkqWp6hKj4Y8,727,"2701 S Providence Rd,Columbia",Waffle House,Waffle House #1719,2701 S PROVIDENCE RD COLUMBIA,MO,65203,US
1137,39.724121,-94.7932319,4.2,ChIJm2Qs2-YZwIcRycKOiJ5pI94,1231,"4223 Commonwealth Dr,St Joseph",Waffle House,Waffle House #1791,4223 COMMONWEALTH SAINT JOSEPH,MO,64503,US
1138,39.3312338,-94.2698267,3.9,ChIJG18asS6vwYcRn_t29oZ3Dag,616,"2305 Vintage Ct,Excelsior Springs",Waffle House,Waffle House #1814,2305 VINTAGE COURT EXCELSIOR SPRINGS,MO,64024,US
1139,38.7316696,-90.3880965,4.2,ChIJP_JFSzIz34cR2KgM5zqS5_k,396,"10635 St Charles Ln,St Ann",Waffle House,Waffle House #2349,10635 ST CHARLES SAINT ANN,MO,63074,US
1140,38.6914554,-90.3861291,3.9,ChIJGy-TXzsz34cRrabZipYXWFQ,128,"10221 Page Ave,St. Louis",Waffle House,Waffle House #2375,10221 PAGE AVENUE SAINT LOUIS,MO,63132,US
1141,39.17442,-94.5492371,4.1,ChIJpbl9gsP5wIcRRoH5xeWPfR4,1369,"4404 N Antioch Rd,Kansas City",Waffle House,Waffle House #281,4404 N ANTIOCH RD KANSAS CITY,MO,64117,US
1142,38.7304051,-90.3447354,4.2,ChIJecKpJy8034cRHi-B6s378ew,1327,"4525 James S. McDonnell Blvd,Berkeley",Waffle House,Waffle House #308,4525 JS MCDONNELL BL BERKELEY,MO,63134,US
1143,39.0322479,-94.3046416,4.2,ChIJyyR2SJ0bwYcRDd4IG2VuDUE,1202,"1500 NW Woods Chapel Rd,Blue Springs",Waffle House,Waffle House #341,1500 NW WOODS CHAPEL BLUE SPRINGS,MO,64015,US
1144,38.8033911,-90.7014954,4.3,ChIJqaXFpJbQ3ocRGAHeFG2thZc,1060,"106 W Terra Ln,O'Fallon",Waffle House,Waffle House #391,106 OLD W TERRA LANE OFALLON,MO,63366,US
1145,37.2538951,-93.265557,4.1,ChIJizViXAKIxYcRG04P1WB95eE,970,"3135 N Glenstone Ave,Springfield",Waffle House,Waffle House #448,3135 N GLENSTONE AVE SPRINGFIELD,MO,65803,US
1146,37.0501457,-94.4789542,4.2,ChIJU1g9N6h8yIcRDy7-tmVJNnU,1614,"3506 S Rangeline Rd,Joplin",Waffle House,Waffle House #507,3506 S RANGE LINE RD JOPLIN,MO,64804,US
1147,38.7599209,-90.4345593,4.1,ChIJX7ykdMEx34cRT2SRl2vQGmk,635,"12701 St Charles Rock Rd,Bridgeton",Waffle House,Waffle House #516,12701 ST CHARLES BRIDGETON,MO,63044,US
1148,37.6509273,-92.6671623,4.1,ChIJmSU9Zv04xYcRJdBa9PFxB5Q,941,"1924 W Elm St,Lebanon",Waffle House,Waffle House #542,1924 WEST ELM LEBANON,MO,65536,US
1149,37.1800077,-93.2254521,4.3,ChIJ63Y8C498z4cRokz2CHrUHGs,917,"3410 E Sunshine St,Springfield",Waffle House,Waffle House #628,3410 E.SUNSHINE ST. SPRINGFIELD,MO,65804,US
1150,38.8235901,-91.1378381,4.2,ChIJ2wvG9wam3ocRRRq7dn8Kf9k,817,"1012 N Hwy 47,Warrenton",Waffle House,Waffle House #676,1012 NORTH HWY 47 WARRENTON,MO,63383,US
1151,37.8220268,-92.1412832,4,ChIJp4ru24Xn2ocRf8e-cwixOns,1256,"321 Z HIGHWAY,St Robert",Waffle House,Waffle House #852,321 Z HIGHWAY ST ROBERT,MO,65584,US
1152,35.0687599,-106.4992845,4.1,ChIJx9fcp_qgGIcRhe_m0b6G188,1066,"13207 Central Ave SE,Albuquerque",Waffle House,Waffle House #545,13207 CENTRAL AVE. ALBUQUERQUE,NM,87123,US
1153,35.0559783,-106.621509,4.1,ChIJ--ufioMLIocR-tPsDJbJoyw,2430,"2250 Yale Blvd SE,Albuquerque",Waffle House,Waffle House #952,2250 YALE BLVD. S.E. ALBUQUERQUE,NM,87106,US
1154,36.0715845,-80.3387584,3.9,ChIJiwSWk-uwU4gRQuH2Ejuq2l8,935,"513 Jonestown Rd,Winston-Salem",Waffle House,Waffle House #1020,513 JONESTOWN RD WINSTON SALEM,NC,27103,US
1155,35.4810531,-82.5517759,4.2,ChIJ6eGFiDDtWYgRpHc0CI850ak,882,"371 Long Shoals Rd,Arden",Waffle House,Waffle House #1021,371 LONG SHOALS RD ARDEN,NC,28704,US
1156,34.9937296,-78.1376693,3.9,ChIJVT_HLCPoq4kRQAvQMsRIbSA,965,"2688 NC-24,Warsaw",Waffle House,Waffle House #1023,2688 NC HWY 24 W WARSAW,NC,28398,US
1157,35.9659449,-77.8165129,4,ChIJFbSmY0CHrokRWStJYHGvjug,548,"101 Rowe Dr,Rocky Mount",Waffle House,Waffle House #1037,101 ROWE DRIVE ROCKY MOUNT,NC,27804,US
1158,34.2333143,-77.9970589,4.2,ChIJLSKfRyIfqokRWsPFwSoH3Xs,897,"111 Village Rd NE,Leland",Waffle House,Waffle House #1056,111 VILLAGE DR LELAND,NC,28451,US
1159,34.1413347,-77.8926173,4.3,ChIJsSB46lr2qYkRyIgYLHKiAuU,962,"5309 College Rd,Wilmington",Waffle House,Waffle House #1067,5309 S. COLLEGE RD. WILMINGTON,NC,28412,US
1160,35.8586876,-78.8193935,4.2,ChIJP-WuO8bxrIkRlyNQ4L212gM,1558,"1006 Airport Blvd,Morrisville",Waffle House,Waffle House #1090,1006 AIRPORT BLVD MORRISVILLE,NC,27560,US
1161,35.7036339,-82.5707297,4.3,ChIJj3PulxkgWogRFHuX5tBO7vY,823,"172 Weaver Blvd,Weaverville",Waffle House,Waffle House #1112,172 WEAVER BLVD WEAVERVILLE,NC,28787,US
1162,34.2446403,-77.8812503,3.9,ChIJ3ymGjdj0qYkRSjgk1ME6CtQ,1098,"5041 Market St,Wilmington",Waffle House,Waffle House #1116,5041 MARKET ST. WILMINGTON,NC,28405,US
1163,35.9049623,-79.9575821,3.8,ChIJ_e75ZbYNU4gRgivm8Ms-9nQ,639,"10137 N Main St,Archdale",Waffle House,Waffle House #1119,10137 N MAIN ST ARCHDALE,NC,27263,US
1164,35.0852842,-80.6611952,3.7,ChIJb7n94eUkVIgRVcF7Tsr7lHw,608,"13727 E Independence Expy,Indian Trail",Waffle House,Waffle House #1127,13727 INDEPENDENCE INDIAN TRAIL,NC,28079,US
1165,35.043893,-78.975644,4,ChIJ6QmO8yAVq4kReLtAyleIATE,841,"5515 Raeford Rd,Fayetteville",Waffle House,Waffle House #1133,5515 RAEFORD RD FAYETTEVILLE,NC,28304,US
1166,36.4748629,-80.6203774,4.2,ChIJwR3gSTg7UogRlTKdv-1c_5E,1006,"2210 Rockford St,Mt Airy",Waffle House,Waffle House #1139,2210 ROCKFORD ST MT AIRY,NC,27030,US
1167,36.4314429,-77.6332303,4,ChIJ09n4zd0WrokRfahwjL3EzLM,1285,"1901 Julian R Allsbrook Hwy R,Roanoke Rapids",Waffle House,Waffle House #1152,1901 JULIAN R ROANOKE RAPIDS,NC,27870,US
1168,35.5307387,-82.6050714,4.1,ChIJ57pH_3WNWYgRZeM_gUrAE-8,666,"798 Brevard Rd,Asheville",Waffle House,Waffle House #1153,798 BREVARD RD. ASHEVILLE,NC,28801,US
1169,35.0879633,-80.8584499,3.7,ChIJnTN0PYucVogRjSFx92FRvyc,837,"8220 Pineville-Matthews Rd,Pineville",Waffle House,Waffle House #1157,8220 PINEVILLE CHARLOTTE,NC,28134,US
1170,35.7982394,-78.5768387,3.7,ChIJDULwGK5erIkR5xTLDKFVo-8,988,"3703 New Bern Ave,Raleigh",Waffle House,Waffle House #1161,3703 NEW BERN AVE RALEIGH,NC,27610,US
1171,35.1787019,-78.9812382,4.1,ChIJO2nsRqRpq4kRLhQJzDx7Ty8,834,"101 Brook Ln,Spring Lake",Waffle House,Waffle House #1170,101 BROOK LN SPRING LAKE,NC,28390,US
1172,36.0214506,-78.950271,3.9,ChIJH0FYFkjhrIkR64yqx6uhKn4,1062,"3500 Hillsborough Rd,Durham",Waffle House,Waffle House #1180,3500 HILLSBOROUGH RD DURHAM,NC,27705,US
1173,34.8744729,-77.9692921,4.2,ChIJLWJf2jfVU4gRNr7HKRgrlZk,963,"1629 NC-11 #67,Jonesville",Waffle House,Waffle House #1182,1629 NC HWY 67 JONESVILLE,NC,28642,US
1174,35.7630659,-77.9990172,4,ChIJxUSP0bgmrIkRZ7RtW4amfm0,883,"4930 Raleigh Rd Pkwy W,Wilson",Waffle House,Waffle House #1201,4930 RALEIGH RD PKWY WILSON,NC,27896,US
1175,35.8649401,-80.0726322,3.8,ChIJ0c42V8YKU4gR6gzZGEHqnOw,889,"1032 Randolph St,Thomasville",Waffle House,Waffle House #1224,1032 RANDOLPH ST THOMASVILLE,NC,27360,US
1176,35.603441,-78.569852,3.9,ChIJ583iboljrIkRMPO_1y5ik1o,1009,"5607 NC-42,Garner",Waffle House,Waffle House #1234,5607 HWY 42 W GARNER,NC,27529,US
1177,34.2633657,-77.8274203,4.2,ChIJlx0PT6WMqYkRyS4wZFc0a94,788,"6936 Market St,Wilmington",Waffle House,Waffle House #1270,6936 MARKET ST WILMINGTON,NC,28411,US
1178,35.7999647,-78.4735725,3.7,ChIJe3jTnaxErIkRcvjjdk4t3NY,681,"7605 US-64,Knightdale",Waffle House,Waffle House #1279,7605 E US HWY 64 KNIGHTDALE,NC,27545,US
1179,34.7780195,-77.3942752,4.2,ChIJgWGpvokQqYkRwy3sCMrQxQs,1240,"1035 Western Blvd,Jacksonville",Waffle House,Waffle House #1297,1035 WESTERN BLVD JACKSONVILLE,NC,28546,US
1180,35.7112663,-78.8380917,4.1,ChIJuYf-o2KNrIkRVsbGIcERQQw,880,"1417 E Williams St,Apex",Waffle House,Waffle House #1302,1417 E WILLIAMS ST APEX,NC,27539,US
1181,35.1162418,-78.880488,3.9,ChIJKzg7rbVtq4kR05W5ox18t78,1106,"4141 Ramsey St,Fayetteville",Waffle House,Waffle House #1305,4141 RAMSEY ST FAYETTEVILLE,NC,28311,US
1182,35.4973366,-80.5611408,3.8,ChIJBw0mGnQJVIgRZW-cxLx-QI8,211,"2868 Ln St,Kannapolis",Waffle House,Waffle House #1306,2868 LANE ST KANNAPOLIS,NC,28083,US
1183,35.5520346,-82.8504584,4,ChIJqUw1qheDWYgRWTXFom6vsqE,664,"680 Champion Dr,Canton",Waffle House,Waffle House #1307,680 CHAMPION DR CANTON,NC,28716,US
1184,35.3411473,-80.8354524,3.5,ChIJiZuM-wynVogRIk_JDwOpaR4,904,"8635 Hankins Rd,Charlotte",Waffle House,Waffle House #1319,8635 HANKINS RD CHARLOTTE,NC,28217,US
1185,34.7608741,-77.4162055,4.1,ChIJ1cfGGEkQqYkR52xgzniU3GA,785,"605 N Marine Blvd,Jacksonville",Waffle House,Waffle House #1330,605 MARINE BLVD JACKSONVILLE,NC,28540,US
1186,36.0737569,-79.2737379,3.9,ChIJMXXsA47WrIkRBcSyBa2jQEM,813,"1054 Mebane Oaks Rd,Mebane",Waffle House,Waffle House #1332,1054 MEBANE OAKS RD MEBANE,NC,27302,US
1187,35.0799669,-78.9581011,4.2,ChIJk3c8Mzxrq4kR0ipXqK9XaD4,1169,"4520 Yadkin Rd,Fayetteville",Waffle House,Waffle House #1333,4520 YADKIN RD FAYETTEVILLE,NC,28303,US
1188,35.0998703,-77.0938678,3.8,ChIJK7Le_y7RqIkRB7WhXkIogk0,719,"3303 MARTIN LUTHER,New Bern",Waffle House,Waffle House #1369,3303 MARTIN LUTHER NEW BERN,NC,28560,US
1189,33.9739936,-78.4016539,4.2,ChIJrQxbtBZ2qokRJHN_kQ4S1RI,949,"352 Whiteville Rd NW,Shallotte",Waffle House,Waffle House #1387,352 WHITEVILLE RD SHALLOTTE,NC,28470,US
1190,35.3969162,-77.9651135,4,ChIJuaK2DocBrIkRn9Ng42lu-zI,754,"2000 Wayne Memorial Dr,Goldsboro",Waffle House,Waffle House #1389,2000 WAYNE MEMORIAL GOLDSBORO,NC,27534,US
1191,36.0531098,-80.2587499,4.1,ChIJu3zaNOyvU4gRyyqDK4Tq_KU,1112,"2727 Peters Creek Pkwy,Winston-Salem",Waffle House,Waffle House #1407,2727 PETERS CREEK WINSTON SALEM,NC,27127,US
1192,35.3772679,-83.2129478,3.9,ChIJaYryptRqWYgRtl0cSnjoP5I,696,"157 Asheville Hwy,Sylva",Waffle House,Waffle House #1433,157 ASHEVILLE HWY SYLVA,NC,28779,US
1193,35.0182163,-78.8955102,4.2,ChIJ38cYQw8Tq4kRWG_XspCgI5o,988,"2319 Gillespie St,Fayetteville",Waffle House,Waffle House #1434,2319 GILLESPIE ST FAYETTEVILLE,NC,28306,US
1194,35.3746084,-77.9446331,3.9,ChIJc4dCBcIBrIkRKcb-sb-FOCQ,816,"502 N Berkeley Blvd,Goldsboro",Waffle House,Waffle House #1454,502 N BERKELEY BLVD GOLDSBORO,NC,27534,US
1195,35.4622819,-83.3164102,4,ChIJC951c-BDWYgRcrm0xsOEUOw,1844,"112 Cherokee Crossing Rd,Whittier",Waffle House,Waffle House #1456,112 CHEROKEE WHITTIER,NC,28789,US
1196,36.031941,-79.8004861,3.7,ChIJ-cOubbsZU4gRt7nXR9vXTsU,966,"2505 Randleman Rd,Greensboro",Waffle House,Waffle House #148,2505 RANDLEMAN ROAD GREENSBORO,NC,27406,US
1197,34.9835447,-78.9638335,4.2,ChIJHS67ky8Uq4kRJXx8s1hi82o,1057,"3019 N Main St,Hope Mills",Waffle House,Waffle House #1499,3019 N MAIN ST HOPE MILLS,NC,28348,US
1198,35.5058679,-78.3272619,3.9,ChIJY6htEopurIkRSqy_sv_NUlw,986,"E. 1655 W Market St,Smithfield",Waffle House,Waffle House #1515,E. 1655 MARKET ST SMITHFIELD,NC,27577,US
1199,35.2715133,-81.4961005,3.8,ChIJu75V0ODfVogRueqFVwtagU8,1169,"1808 E Dixon Blvd,Shelby",Waffle House,Waffle House #1536,1808 EAST DIXON BLVD SHELBY,NC,28152,US
1200,35.3335347,-81.8915492,3.8,ChIJzUygkF5AV4gR_XXAPFwZvhU,667,"2270 US-74 ALT,Forest City",Waffle House,Waffle House #1549,2270 U.S. 74 ALT./ FOREST CITY,NC,28043,US
1201,35.0267154,-79.0516334,3.9,ChIJv10OMrI_q4kRdRw_XfUltkI,459,"7641 S Raeford Rd,Fayetteville",Waffle House,Waffle House #1553,7641 S RAEFORD RD FAYETTEVILLE,NC,28304,US
1202,35.3963296,-80.611866,3.9,ChIJN8ElqeoPVIgRBt5_oE5T3u0,402,"278 Concord Pkwy S,Concord",Waffle House,Waffle House #1601,278 CONCORD PKWY S CONCORD,NC,28025,US
1203,35.8204382,-82.538671,4.1,ChIJr_2KxF0YWogRYJwAiXj40No,577,"695 Carl Eller Rd,Mars Hill",Waffle House,Waffle House #1624,695 CARL ELLER RD MARS HILL,NC,28754,US
1204,35.315725,-81.1934017,3.8,ChIJmVzad8TAVogRMtv3HT3_VmM,588,"1100 Dallas Cherryville Hwy,Dallas",Waffle House,Waffle House #1632,1100 DALLAS DALLAS,NC,28034,US
1205,35.29809,-82.4045144,3.9,ChIJDQZVd8TCWYgRfNHikk6td_M,724,"747 Upward Rd,Flat Rock",Waffle House,Waffle House #1639,747 UPWARD RD FLAT ROCK,NC,28731,US
1206,35.5925561,-78.7719729,4.1,ChIJDXxVQRaPrIkRwDOYxYfmXy0,804,"1412 N Main St,Fuquay-Varina",Waffle House,Waffle House #1645,1412 NORTH MAIN ST FUQUAY VARINA,NC,27526,US
1207,35.6665924,-78.4981659,4.1,ChIJYydVpkpmrIkRj5T8HAqTI8w,846,"13048 US-70,Clayton",Waffle House,Waffle House #1649,13048 HWY 70 WEST CLAYTON,NC,27520,US
1208,35.3439886,-82.4351181,4.1,ChIJ88kAQ8zpWYgRhhD9_O2KQ20,1061,"100 Sugarloaf Rd,Hendersonville",Waffle House,Waffle House #1651,100 SUGARLOAF RD HENDERSONVILLE,NC,28792,US
1209,34.9938935,-80.5410754,3.8,ChIJkwQSfDQ3VIgRwjNl8YW3r8A,901,"1229 W Roosevelt Blvd,Monroe",Waffle House,Waffle House #1655,1229 W ROOSEVELT MONROE,NC,28110,US
1210,34.6433498,-79.0110666,4,ChIJJQNrVKTgqokRjOkYbE1A8Oo,808,"2701 N Roberts Ave,Lumberton",Waffle House,Waffle House #1656,2701 N ROBERTS AVE LUMBERTON,NC,28358,US
1211,35.3638301,-81.9414352,4.1,ChIJUQSruUJBV4gRM4zf4NaSAz4,389,"112 Railroad Ave,Rutherfordton",Waffle House,Waffle House #1665,112 RAILROAD AVE RUTHERFORDTON,NC,28139,US
1212,35.1707082,-80.7439388,3.8,ChIJHXQFxaMhVIgRHaBqBc9uk_8,1498,"6637 E Independence Blvd,Charlotte",Waffle House,Waffle House #1675,6637 E. INDEPENDENCE CHARLOTTE,NC,28212,US
1213,35.0640942,-79.0144202,4.1,ChIJ76IEm1QVq4kRmEI0svmqWr0,716,"650 S Reilly Rd,Fayetteville",Waffle House,Waffle House #1701,650 SOUTH REILLY RD FAYETTEVILLE,NC,28314,US
1214,35.4769772,-81.2340234,4.1,ChIJuyl3NiXJVogRYoxQvqpRXSA,815,"1444 E Main St,Lincolnton",Waffle House,Waffle House #1707,1444 E MAIN ST LINCOLNTON,NC,28092,US
1215,35.5609851,-77.4063363,4,ChIJ038_aOHCrokRSNsd7Fdk3Pk,691,"715 Thomas Langston Rd,Winterville",Waffle House,Waffle House #1711,715 THOMAS LANGSTON WINTERVILLE,NC,28590,US
1216,35.4150194,-78.7985478,4.2,ChIJUwtxs_SCrIkRNTXANn1ZZoU,617,"340 E Cornelius Harnett Blvd,Lillington",Waffle House,Waffle House #1730,340 E CORNELIUS LILLINGTON,NC,27546,US
1217,34.8984758,-76.9296305,4.2,ChIJxzm5c5LBqIkRALPyMRCXUUU,761,"225 US-70,Havelock",Waffle House,Waffle House #1732,225 HWY 70 WEST HAVELOCK,NC,28532,US
1218,35.8897313,-77.5485924,4.1,ChIJ0-hqjLn0rokRkBhzBnRtJX0,609,"120 Western Blvd,Tarboro",Waffle House,Waffle House #1736,120 WESTERN BLVD TARBORO,NC,27886,US
1219,35.3232173,-78.6460421,4.2,ChIJz4JVyNqBq4kRssJ_9kqceU8,826,"596 E Jackson Blvd,Erwin",Waffle House,Waffle House #1758,596 E JACKSON BLVD ERWIN,NC,28339,US
1220,35.3683154,-80.7098221,4.1,ChIJ-3y02kQbVIgRwxFKIUkpvNA,1185,"9800 Weddington Rd,Concord",Waffle House,Waffle House #1761,9800 WEDDINGTON RD CONCORD,NC,28027,US
1221,35.6598384,-81.9642528,4.1,ChIJmeajNEWzUIgRqzZO6ObhHz0,921,"3249 NC-226,Marion",Waffle House,Waffle House #1774,3249 HWY 226 SOUTH MARION,NC,28752,US
