,id,state_name,state_ab,county,city,zip_code,census_lat,census_lon,mean,median,stdev,sum_w
21876,40023673,Oklahoma,OK,Adair County,Tulsa,74129,36.126068,-95.8610577,43036,33164,33514,941.972754
21877,40023683,Oklahoma,OK,Adair County,Tulsa,74128,36.1407266,-95.8421865,53141,49327,25977,287.9573725
21878,40023693,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0538151,-95.7884706,47815,35037,42434,279.8247907
21879,40023703,Oklahoma,OK,Adair County,Tulsa,74133,36.0536354,-95.8597407,45253,38038,29666,499.6488347
21880,40023713,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0295345,-95.776574,68547,60210,48561,724.1623634
21881,40023723,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0101872,-95.7795274,71855,61624,47333,222.3901093
21882,4002373,Oklahoma,OK,Adair County,Eufaula,74432,35.2932138,-95.5821225,41470,30671,38820,995.3215647
21883,40023733,Oklahoma,OK,Adair County,Broken Arrow,74011,35.9614973,-95.8429374,84315,58281,77272,507.3652586
21884,40023743,Oklahoma,OK,Adair County,Broken Arrow,74012,35.9811025,-95.8062707,75235,66183,46513,315.3485786
21885,40023753,Oklahoma,OK,Adair County,Jenks,74037,36.0536842,-95.9490831,112698,90989,76910,189.8543975
21886,40023763,Oklahoma,OK,Adair County,Tulsa,74133,36.0681258,-95.8928088,105298,80019,69716,123.5261764
21887,4002143,Oklahoma,OK,Adair County,Oklahoma City,73160,35.364455,-97.443505,71725,59961,48647,674.5365959
21888,40023783,Oklahoma,OK,Adair County,Tulsa,74133,36.0245963,-95.8953639,66233,47881,54100,622.6113186
21889,40023793,Oklahoma,OK,Adair County,Jenks,74037,36.0224313,-95.9305727,82941,60020,68970,961.8432059
21890,40023803,Oklahoma,OK,Adair County,Tulsa,74133,36.0391245,-95.8952531,80557,61465,62702,703.6007764
21891,40023813,Oklahoma,OK,Adair County,Mounds,74047,35.9084818,-95.9849229,74867,72853,43376,269.5157884
21892,40023823,Oklahoma,OK,Adair County,Tulsa,74126,36.2276965,-95.9884822,30862,19258,26043,238.2235724
21893,4002383,Oklahoma,OK,Adair County,Pryor,74361,36.2845368,-95.3090195,52340,48594,39759,1220.073174
21894,40023833,Oklahoma,OK,Adair County,Tulsa,74129,36.1261856,-95.8956112,53154,44743,34267,237.5939452
21895,40023843,Oklahoma,OK,Adair County,Tulsa,74135,36.0971157,-95.9133704,28373,24280,21938,669.0138465
21896,40023853,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0796583,-95.8086324,72441,61792,49387,829.3841295
21897,40023863,Oklahoma,OK,Adair County,Broken Arrow,74012,36.109821,-95.7980245,73914,66117,45850,330.9469046
21898,40023883,Oklahoma,OK,Adair County,Sand Springs,74063,36.0893155,-96.1426004,64250,300000,43471,300.5207285
21899,40023893,Oklahoma,OK,Adair County,Wagoner,74467,35.9459355,-95.361665,55349,300000,42627,409.5901242
21900,40023903,Oklahoma,OK,Adair County,Broken Arrow,74012,36.1115458,-95.6769694,62305,52559,55382,266.854653
21901,40023913,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0681838,-95.7527607,50533,42459,34680,649.8129656
21902,40023923,Oklahoma,OK,Adair County,Coweta,74429,35.9544997,-95.6538304,39778,35081,25107,397.115569
21903,4002393,Oklahoma,OK,Adair County,Sulphur,73086,34.5014102,-96.9971038,50326,41004,43202,1639.334652
21904,40023523,Oklahoma,OK,Adair County,Tulsa,74104,36.14422,-95.9669138,26892,20573,23245,282.9494062
21905,40023943,Oklahoma,OK,Adair County,Bartlesville,74006,36.7497505,-95.9173696,52114,42175,40669,208.3224322
21906,40023953,Oklahoma,OK,Adair County,Bartlesville,74006,36.7240719,-95.9483276,113476,300000,79737,157.6236819
21907,40023963,Oklahoma,OK,Adair County,Dewey,74029,36.8210639,-95.9053678,62711,44486,59831,201.2239034
21908,40023973,Oklahoma,OK,Adair County,Ramona,74061,36.5470199,-95.9111456,69882,56838,56399,251.9555711
21909,40023983,Oklahoma,OK,Adair County,Freedom,73842,36.8707124,-98.9504619,81599,300000,50890,128.3267403
21910,40023993,Oklahoma,OK,Adair County,Mooreland,73852,36.4984089,-99.1477234,82139,61147,62345,129.3610129
21911,40024003,Oklahoma,OK,Adair County,Woodward,73802,36.4529907,-99.4471873,59384,49906,28941,178.7927673
21912,4002403,Oklahoma,OK,Adair County,Muskogee,74401,35.7211882,-95.398638,53055,45947,43929,494.1102647
21913,4002413,Oklahoma,OK,Adair County,Perry,73077,36.3536936,-97.3106024,64436,54623,52068,663.8378329
21914,400243,Oklahoma,OK,Adair County,Cement,73017,34.9224046,-98.1704777,47216,41268,37033,742.9018745
21915,4002433,Oklahoma,OK,Adair County,Oklahoma City,73118,35.49682,-97.5168565,43904,35923,36454,541.0781084
21916,4002443,Oklahoma,OK,Adair County,Oklahoma City,73107,35.4823333,-97.5745082,41754,35152,28909,697.9092964
21917,4002453,Oklahoma,OK,Adair County,Oklahoma City,73106,35.4756117,-97.537818,33942,21747,33991,349.2188127
21918,4002463,Oklahoma,OK,Adair County,Oklahoma City,73119,35.4344808,-97.5638245,31668,28402,23479,566.3838646
21919,40023553,Oklahoma,OK,Adair County,Tulsa,74105,36.111531,-95.9669018,148597,158286,89639,85.59306321
21920,4002483,Oklahoma,OK,Adair County,Oklahoma City,73112,35.4969288,-97.5922231,45183,38955,28288,686.6394854
21921,40023873,Oklahoma,OK,Adair County,Tulsa,74130,36.2551789,-95.9507258,42956,30257,39909,337.9539985
21922,4002523,Oklahoma,OK,Adair County,Oklahoma City,73127,35.4725181,-97.6627728,39373,31562,33362,860.6242722
21923,400253,Oklahoma,OK,Adair County,Yukon,73099,35.5870891,-97.7295179,79748,69118,49982,463.7093398
21924,40021633,Oklahoma,OK,Adair County,Tulsa,74131,36.05548,-96.0532795,76468,52837,71928,427.613453
21925,4002543,Oklahoma,OK,Adair County,Oklahoma City,73119,35.4242714,-97.5390721,30342,20814,29373,945.8906924
21926,4002553,Oklahoma,OK,Adair County,Oklahoma City,73135,35.3989978,-97.4502473,44083,37893,38191,1512.554117
21927,4002563,Oklahoma,OK,Adair County,Midwest City,73130,35.4568381,-97.3708011,64568,53891,50372,903.8904483
21928,4002573,Oklahoma,OK,Adair County,Del City,73115,35.4318331,-97.4328944,50354,39313,41908,605.1122411
21929,4002583,Oklahoma,OK,Adair County,Oklahoma City,73130,35.4930398,-97.3619948,37641,29567,32453,927.6906106
21930,4002593,Oklahoma,OK,Adair County,Edmond,73003,35.6606993,-97.4892875,41854,39757,28547,1020.738328
21931,4002603,Oklahoma,OK,Adair County,Edmond,73012,35.6603085,-97.542305,98136,89547,60899,775.4815572
21932,4002613,Oklahoma,OK,Adair County,Oklahoma City,73120,35.6010662,-97.561262,33489,27748,22011,2781.982841
21933,4002623,Oklahoma,OK,Adair County,Oklahoma City,73120,35.5866658,-97.5755377,93300,74169,70496,713.7575038
21934,400263,Oklahoma,OK,Adair County,Mustang,73064,35.435156,-97.7337507,81491,68227,56263,648.2220922
21935,4002643,Oklahoma,OK,Adair County,Oklahoma City,73108,35.4357439,-97.6101299,52331,44898,34297,273.5220921
21936,40023773,Oklahoma,OK,Adair County,Tulsa,74133,36.0536197,-95.8952388,68465,62639,43346,269.02083
21937,4002663,Oklahoma,OK,Adair County,Okmulgee,74447,35.6506068,-95.9520046,33458,24321,34277,894.898138
21938,4002683,Oklahoma,OK,Adair County,Shidler,74652,36.8290634,-96.6110484,51601,43055,37362,356.6193892
21939,4002693,Oklahoma,OK,Adair County,Cleveland,74020,36.2944212,-96.475542,56027,48193,43163,916.2992477
21940,4002703,Oklahoma,OK,Adair County,Stillwater,74075,36.1223831,-97.0586909,19379,12690,19087,1470.973871
21941,4002713,Oklahoma,OK,Adair County,Cushing,74023,35.9610355,-96.7571399,49003,41017,43449,1085.788495
21942,4002723,Oklahoma,OK,Adair County,Mcalester,74502,34.9142635,-95.7888069,43128,31187,43230,725.4290179
21943,400273,Oklahoma,OK,Adair County,Springer,73458,34.3521085,-97.2563121,49630,34407,43599,729.1729361
21944,4002733,Oklahoma,OK,Adair County,Ada,74820,34.7785129,-96.6902595,29593,21899,26707,819.0557807
21945,4002743,Oklahoma,OK,Adair County,Shawnee,74801,35.3544554,-96.9209973,60202,40852,59639,1000.43528
21946,40022123,Oklahoma,OK,Adair County,Valliant,74764,34.0050185,-95.0715621,44900,32382,39113,267.8220919
21947,4002763,Oklahoma,OK,Adair County,Claremore,74017,36.3146355,-95.6047223,41908,36226,29462,948.7044036
21948,4002773,Oklahoma,OK,Adair County,Catoosa,74015,36.1963142,-95.785812,65142,52453,44851,511.8116983
21949,4002783,Oklahoma,OK,Adair County,Chelsea,74016,36.5329208,-95.4837932,59776,53298,41206,677.8716644
21950,4002793,Oklahoma,OK,Adair County,Konawa,74849,34.9719757,-96.7001174,50242,41137,40678,743.071151
21951,4002813,Oklahoma,OK,Adair County,Velma,73491,34.4332348,-97.6787648,62293,48147,53860,513.0090994
21952,4002823,Oklahoma,OK,Adair County,Frederick,73542,34.3569407,-99.0234161,36632,30594,27082,537.3538176
21953,400283,Oklahoma,OK,Adair County,Ardmore,73402,34.1831991,-97.1304057,47430,36837,44674,747.9113024
21954,4002833,Oklahoma,OK,Adair County,Tulsa,74106,36.169131,-95.9973961,49844,36082,50800,413.746297
21955,4002843,Oklahoma,OK,Adair County,Tulsa,74104,36.1577642,-95.9492363,46031,34798,41637,581.4708061
21956,40023283,Oklahoma,OK,Adair County,Wanette,74878,35.0076335,-96.9929835,55849,47895,42767,162.6928957
21957,4002873,Oklahoma,OK,Adair County,Tulsa,74135,36.0970764,-95.9312323,77581,58810,58910,786.8318805
21958,4002883,Oklahoma,OK,Adair County,Owasso,74055,36.31086,-95.8364541,80283,71634,47901,2252.851825
21959,4002893,Oklahoma,OK,Adair County,Jenks,74037,36.0536814,-96.0014698,73243,57995,58060,1282.766812
21960,4002903,Oklahoma,OK,Adair County,Tulsa,74145,36.0972034,-95.8775799,52663,44048,43028,487.8762599
21961,4002913,Oklahoma,OK,Adair County,Tulsa,74128,36.1543219,-95.8422519,55344,49358,39166,372.9203315
21962,4002923,Oklahoma,OK,Adair County,Tulsa,74133,36.0536254,-95.8420567,103818,102896,59600,433.2001001
21963,400293,Oklahoma,OK,Adair County,Fort Towson,74735,34.048177,-95.2872707,45952,34405,39930,754.9347095
21964,4002933,Oklahoma,OK,Adair County,Broken Arrow,74012,36.0101639,-95.8063354,76065,68469,47578,785.1924843
21965,4002943,Oklahoma,OK,Adair County,Tulsa,74105,36.0683504,-95.9794518,30192,23002,30829,1083.379025
21966,40021113,Oklahoma,OK,Adair County,Watonga,73772,35.8543991,-98.4108971,56527,55374,33058,160.4536425
21967,4002963,Oklahoma,OK,Adair County,Bixby,74008,36.0028678,-95.877556,107613,95135,68382,764.3761474
21968,4002973,Oklahoma,OK,Adair County,Bixby,74008,35.8932126,-95.8840189,85559,68347,60619,923.4517715
21969,4002983,Oklahoma,OK,Adair County,Tulsa,74105,36.0832713,-95.9492474,76250,51163,70150,914.2851998
21970,4101455,Oregon,OR,Benton County,Corvallis,97330,44.670754,-123.215865,67727,57997,45618,144.6255278
21971,4101465,Oregon,OR,Malheur County,Ontario,97914,44.234248,-116.992408,44076,38511,39030,61.53118256
21972,4101475,Oregon,OR,Washington County,Banks,97106,45.614781,-123.106456,86910,81034,52525,214.5881723
21973,4101485,Oregon,OR,Deschutes County,Bend,97701,44.056683,-121.307991,69397,53546,57794,19488.16802
21974,4101495,Oregon,OR,Linn County,Halsey,97348,44.392263,-122.983388,57700,47782,42752,380.1171402
21975,4101505,Oregon,OR,Douglas County,Canyonville,97417,42.927421,-123.278109,43172,38025,30738,689.9163012
21976,4101515,Oregon,OR,Jackson County,Central Point,97502,42.37648,-122.910905,58604,49256,43072,4152.067476
21977,4101525,Oregon,OR,Washington County,Cornelius,97113,45.519758,-123.053013,61767,53317,41791,2040.186789
21978,4101535,Oregon,OR,Clackamas County,Damascus,97089,45.426416,-122.442992,92184,83348,63039,1678.003591
21979,4101545,Oregon,OR,Douglas County,Drain,97435,43.662007,-123.31428,40567,35425,26311,393.0893439
21980,4101555,Oregon,OR,Wallowa County,Enterprise,97828,45.42577,-117.278799,46428,36114,33907,564.7432688
21981,4101565,Oregon,OR,Polk County,Willamina,97396,45.067022,-123.560513,26070,20406,20225,101.8661813
21982,4101575,Oregon,OR,Marion County,Mill City,97360,44.756009,-122.42013,41720,32715,31238,143.4619296
21983,4101585,Oregon,OR,Clackamas County,Sandy,97055,45.302233,-121.752589,111101,300000,83746,30.26578931
21984,4101595,Oregon,OR,Baker County,Baker City,97814,44.912272,-117.939552,42124,39253,34465,145.5634357
21985,4101605,Oregon,OR,Morrow County,Heppner,97836,45.352994,-119.560569,47217,39497,37807,354.2532354
21986,4101615,Oregon,OR,Tillamook County,Tillamook,97141,45.509725,-123.863276,37129,300000,37561,109.699228
21987,4101625,Oregon,OR,Grant County,John Day,97845,44.418156,-118.953522,45138,32439,38000,515.077174
21988,4101635,Oregon,OR,Umatilla County,Pendleton,97801,45.679587,-118.649877,72079,300000,41981,25.4322615
21989,4101645,Oregon,OR,Lake County,Lakeview,97630,42.191438,-120.352536,46752,35179,40989,857.4301011
21990,4101655,Oregon,OR,Wallowa County,Wallowa,97885,45.486699,-117.429459,52567,46281,45596,76.0968948
21991,4101665,Oregon,OR,Jackson County,Medford,97504,42.336896,-122.854244,55005,41664,46922,19771.17375
21992,4101675,Oregon,OR,Umatilla County,Milton-freewater,97862,45.934854,-118.391305,41580,33550,37918,1899.669676
21993,4101685,Oregon,OR,Wasco County,Mosier,97040,45.685038,-121.398216,50888,38721,40315,129.4616002
21994,4101695,Oregon,OR,Curry County,Gold Beach,97444,42.507696,-124.402239,60299,300000,42341,142.5274272
21995,4101705,Oregon,OR,Malheur County,Nyssa,97913,43.877877,-116.995598,47397,38925,39354,687.5378544
21996,4101715,Oregon,OR,Clackamas County,Oregon City,97045,45.341314,-122.592327,72312,63680,49249,6729.285232
21997,4101725,Oregon,OR,Wasco County,Maupin,97037,45.235235,-121.283705,46804,39132,34510,190.9943615
21998,4101735,Oregon,OR,Crook County,Prineville,97754,44.298833,-120.859395,40734,30200,35414,3028.098703
21999,4101745,Oregon,OR,Douglas County,Riddle,97469,42.954199,-123.364472,45148,39825,37287,316.4166475
22000,4101755,Oregon,OR,Wasco County,Lyle,98635,45.670108,-121.274947,62301,300000,69646,54.46552127
22001,4101765,Oregon,OR,Marion County,Scotts Mills,97375,45.04103,-122.668923,68490,64652,48889,83.99456224
22002,4101775,Oregon,OR,Lincoln County,Siletz,97380,44.721834,-123.9187,46146,35673,36163,466.5841946
22003,4101785,Oregon,OR,Marion County,Stayton,97383,44.805514,-122.799814,51398,44452,38971,1810.264304
22004,4101795,Oregon,OR,Linn County,Tangent,97389,44.54769,-123.110935,55224,44861,43004,244.189852
22005,4101805,Oregon,OR,Multnomah County,Troutdale,97060,45.538943,-122.393009,70002,60392,50071,3179.294203
22006,4101815,Oregon,OR,Union County,Union,97883,45.208913,-117.867866,45708,40609,32441,557.6491458
22007,4101825,Oregon,OR,Columbia County,Warren,97053,45.816024,-122.882741,81250,300000,51135,369.9860784
22008,4101835,Oregon,OR,Linn County,Scio,97374,44.709831,-122.88122,120139,300000,106413,30.13290667
22009,4101845,Oregon,OR,Douglas County,Reedsport,97467,43.669982,-124.186938,62988,57956,45950,80.79514287
22010,41021002,Oregon,OR,Baker County,Clackamas,97015,45.4188803,-122.5126449,83022,300000,45473,469.4966869
22011,41021012,Oregon,OR,Baker County,Portland,97266,45.4454048,-122.5746079,33175,29242,22129,726.4107802
22012,4102102,Oregon,OR,Baker County,Sandy,97055,45.345254,-121.8627334,77647,63076,66652,482.1062003
22013,41021022,Oregon,OR,Baker County,Oregon City,97045,45.3847428,-122.5453333,86611,76960,52699,165.8549549
22014,41021032,Oregon,OR,Baker County,Oregon City,97045,45.3450024,-122.6006153,57749,55095,45765,596.9350743
22015,41021042,Oregon,OR,Baker County,Oregon City,97045,45.3211889,-122.6146605,84220,78294,50384,754.486303
22016,41021052,Oregon,OR,Baker County,Wilsonville,97070,45.2800534,-122.7422751,53951,50600,42872,338.0843818
22017,41021062,Oregon,OR,Baker County,Canby,97013,45.252494,-122.701224,51119,39533,38582,473.3521385
22018,41021072,Oregon,OR,Baker County,Oregon City,97045,45.3472062,-122.4700783,83640,64830,57103,374.3130984
22019,41021082,Oregon,OR,Baker County,Sandy,97055,45.4260782,-122.3149571,85468,65350,69659,380.3840753
22020,41021092,Oregon,OR,Baker County,Eagle Creek,97022,45.3529265,-122.326152,72018,300000,60430,200.0621542
22021,41021102,Oregon,OR,Baker County,Molalla,97038,45.1629231,-122.6926678,74394,300000,54983,231.3239341
22022,41021112,Oregon,OR,Baker County,Colton,97017,45.1501895,-122.3801736,77006,67421,57313,272.5824664
22023,41023272,Oregon,OR,Baker County,Beaverton,97007,45.4661451,-122.8606061,101613,300000,57489,184.9894067
22024,41021122,Oregon,OR,Baker County,Sandy,97055,45.3507685,-121.9860855,68768,62303,43066,457.2781481
22025,41021132,Oregon,OR,Baker County,Astoria,97103,46.1796961,-123.8553793,52217,40904,45801,445.9226885
22026,41021142,Oregon,OR,Baker County,Astoria,97103,46.1300279,-123.6746386,62110,56545,42061,428.8803687
22027,41021162,Oregon,OR,Baker County,Seaside,97138,45.9865266,-123.5158828,81948,58361,66117,244.5907206
22028,41021172,Oregon,OR,Baker County,Clatskanie,97016,46.0664285,-123.1842504,68926,62472,39484,280.385288
22029,41021182,Oregon,OR,Baker County,St Helens,97051,45.875701,-122.949006,67859,300000,44542,172.9948958
22030,41021192,Oregon,OR,Baker County,St Helens,97051,45.8576,-122.8319201,46258,34348,45348,395.9290093
22031,41021452,Oregon,OR,Baker County,Camas Valley,97416,43.0164153,-123.5886579,54597,47442,44162,661.0398627
22032,41021202,Oregon,OR,Baker County,Vernonia,97064,45.8810115,-123.2001406,59833,56867,38822,275.6539065
22033,41021212,Oregon,OR,Baker County,Coos Bay,97420,43.3620268,-123.9659307,50054,36380,37783,165.8946991
22034,4102122,Oregon,OR,Baker County,St Helens,97051,45.857773,-122.8032444,51616,43433,37013,1048.602837
22035,41021222,Oregon,OR,Baker County,North Bend,97459,43.4102325,-124.2396914,52347,41439,38664,396.817314
22036,41021232,Oregon,OR,Baker County,Coos Bay,97420,43.369432,-124.2440574,64025,33624,63279,201.6222327
22037,41021242,Oregon,OR,Baker County,Coos Bay,97420,43.3306949,-124.2261111,42852,30673,51431,392.1197306
22038,41021252,Oregon,OR,Baker County,Coquille,97423,43.2021749,-124.1890532,58418,58490,45833,108.9255504
22039,41021262,Oregon,OR,Baker County,Myrtle Point,97458,42.995039,-123.9829876,47851,30714,39171,193.1910542
22040,41021272,Oregon,OR,Baker County,Prineville,97754,44.3795403,-120.4906439,56839,47414,50770,308.7156151
22041,41021282,Oregon,OR,Baker County,Paulina,97751,44.0510344,-120.2406275,49512,41942,35390,1074.000403
22042,41021292,Oregon,OR,Baker County,Brookings,97415,42.2661637,-124.1650816,55962,53781,41429,374.4075752
22043,41021312,Oregon,OR,Baker County,Sunriver,97707,43.8848952,-121.4599091,69421,300000,55248,400.0876542
22044,4102132,Oregon,OR,Baker County,Coos Bay,97420,43.4103552,-124.270201,47115,42558,45290,708.6935285
22045,41021322,Oregon,OR,Baker County,Redmond,97756,44.2658984,-121.3671284,85973,69435,73043,285.084888
22046,41021332,Oregon,OR,Baker County,Redmond,97756,44.2573989,-121.1668598,27718,22447,22412,909.0979471
22047,41021342,Oregon,OR,Baker County,Bend,97701,44.1189486,-121.312798,96925,76159,76005,565.4692674
22048,41021352,Oregon,OR,Baker County,Bend,97701,44.0708067,-121.3454139,56957,300000,22559,336.6234569
22049,41021362,Oregon,OR,Baker County,Bend,97701,44.0671436,-121.2998537,28667,27387,19585,364.5224657
22050,41021372,Oregon,OR,Baker County,Bend,97702,44.0520837,-121.279649,38608,24379,31226,568.3714709
22051,41021382,Oregon,OR,Baker County,Bend,97702,44.0161093,-121.3403859,90973,67924,73464,561.842335
22052,41021392,Oregon,OR,Baker County,Elkton,97436,43.704987,-123.5056301,50148,41479,32997,312.7246986
22053,41021402,Oregon,OR,Baker County,Sutherlin,97479,43.3679861,-123.2968521,46039,35981,35520,741.6058585
22054,41021412,Oregon,OR,Baker County,Winchester,97495,43.2693909,-123.3824632,60398,37272,60045,824.270547
22055,4102142,Oregon,OR,Baker County,Prineville,97754,44.4326444,-120.860844,48877,36440,42129,1281.788188
22056,41021422,Oregon,OR,Baker County,Glide,97443,43.3251132,-122.5428476,64582,59157,56457,285.2179561
22057,41021432,Oregon,OR,Baker County,Roseburg,97470,43.2448198,-123.3025454,50285,300000,21468,221.0281132
22058,41021442,Oregon,OR,Baker County,Roseburg,97470,43.1846361,-123.3846671,33566,27112,27902,319.9257127
22059,410212,Oregon,OR,Baker County,Corvallis,97330,44.5849205,-123.3117656,88440,80158,65992,1001.09352
22060,41021462,Oregon,OR,Baker County,Riddle,97469,42.9293426,-123.3683694,40989,35659,29833,263.8866369
22061,41021472,Oregon,OR,Baker County,Condon,97823,45.382955,-120.276246,46939,43147,28853,162.5622546
22062,41021482,Oregon,OR,Baker County,Riley,97758,43.7275537,-119.3883625,52443,49046,38163,325.185482
22063,41021492,Oregon,OR,Baker County,Parkdale,97041,45.4966594,-121.6818391,88163,300000,56122,152.6592125
22064,41021502,Oregon,OR,Baker County,Hood River,97031,45.7119633,-121.5248238,80334,300000,59175,170.9918855
22065,41021512,Oregon,OR,Baker County,Medford,97501,42.3272324,-122.8813423,31805,27535,21051,317.9931199
22066,41021842,Oregon,OR,Baker County,Cottage Grove,97424,43.8591406,-123.0905683,42635,43296,36105,331.3558269
22067,41021532,Oregon,OR,Baker County,Medford,97504,42.3364359,-122.8585269,26359,23089,19300,681.3019329
22068,41021542,Oregon,OR,Baker County,Medford,97501,42.2981393,-122.8829088,47655,300000,34666,664.9243124
22069,41021552,Oregon,OR,Baker County,Central Point,97502,42.368668,-122.9018582,55449,50242,32944,328.3528767
22070,41021562,Oregon,OR,Baker County,Medford,97504,42.3735768,-122.8528178,53543,44888,38463,997.0025326
22071,41021572,Oregon,OR,Baker County,Medford,97504,42.3730446,-122.7793008,47379,39849,39868,422.6477132
22072,41021592,Oregon,OR,Baker County,Ashland,97520,42.198648,-122.6936618,86236,71026,61735,437.7338781
22073,41021602,Oregon,OR,Baker County,Ashland,97520,42.1641644,-122.6865776,73172,300000,49225,219.4613616
22074,41021612,Oregon,OR,Baker County,Ashland,97520,42.2123248,-122.5283743,74589,63818,63660,136.2926693
22075,4102162,Oregon,OR,Baker County,Redmond,97756,44.184015,-121.2092383,72853,60793,52865,507.3346745
22076,41021622,Oregon,OR,Baker County,Rogue River,97537,42.5854257,-123.1092477,41468,32741,31748,353.1799766
22077,41021632,Oregon,OR,Baker County,Jacksonville,97530,42.1799382,-123.1000595,45432,29513,40598,523.3756536
22078,41021642,Oregon,OR,Baker County,Madras,97741,44.640213,-121.1032089,59371,55873,43359,510.3715876
22079,41021652,Oregon,OR,Baker County,Wolf Creek,97497,42.6087897,-123.5626652,59449,45655,43581,235.3252563
22080,41021662,Oregon,OR,Baker County,Grants Pass,97526,42.4418628,-123.3083588,44937,27418,44660,481.6491164
22081,41021672,Oregon,OR,Baker County,Grants Pass,97526,42.4289423,-123.3329676,46482,300000,41886,272.7316622
22082,41021682,Oregon,OR,Baker County,Grants Pass,97527,42.390573,-123.4071893,47813,35429,47329,433.254573
22083,41021692,Oregon,OR,Baker County,Grants Pass,97527,42.372616,-123.2627648,66474,300000,53618,419.2836882
22084,41021702,Oregon,OR,Baker County,Cave Junction,97523,42.0757539,-123.5539507,70048,63929,51892,213.7893829
22085,41022022,Oregon,OR,Baker County,Eugene,97403,44.0327875,-123.0651484,47068,23270,55043,438.6004581
22086,4102172,Oregon,OR,Baker County,Bend,97702,44.0245156,-121.2613939,68779,60595,48680,1959.303606
22087,41021722,Oregon,OR,Baker County,Klamath Falls,97603,42.1343093,-121.7634655,48029,39718,33686,447.7505311
22088,41021732,Oregon,OR,Baker County,Klamath Falls,97603,42.235761,-121.7125102,82268,83041,39609,99.52395161
22089,41021742,Oregon,OR,Baker County,Klamath Falls,97603,42.1840752,-121.725358,44053,52281,27177,162.0886602
22090,41021752,Oregon,OR,Baker County,Klamath Falls,97603,42.2166931,-121.7578624,25532,26040,14067,237.1610833
22091,41021762,Oregon,OR,Baker County,Klamath Falls,97601,42.2227516,-121.7839871,18750,13715,14034,329.3178667
22092,41021772,Oregon,OR,Baker County,Paisley,97636,42.8670655,-120.3777704,34859,24311,33535,703.5420165
22093,41021792,Oregon,OR,Baker County,Junction City,97448,44.2006153,-123.357289,62790,59795,36411,301.8148738
22094,41021802,Oregon,OR,Baker County,Mapleton,97453,44.1238247,-123.7179908,59266,50073,47967,218.0569811
22095,41021782,Oregon,OR,Baker County,Finn Rock,97488,44.0735674,-122.159529,85924,77683,55104,238.0513523
22096,4102182,Oregon,OR,Baker County,Roseburg,97470,43.3144075,-123.6519105,72464,56287,59355,1119.087389
22097,41021822,Oregon,OR,Baker County,Blachly,97412,44.0982779,-123.5055153,59446,57533,36452,299.9882754
22098,41021832,Oregon,OR,Baker County,Eugene,97405,43.9927124,-123.2152039,44743,24736,46461,395.4093988
22099,41021852,Oregon,OR,Baker County,Dorena,97434,43.6213848,-122.7934089,63611,47525,48528,412.8527166
22100,41021862,Oregon,OR,Baker County,Lowell,97452,43.9254336,-122.6413811,49118,35960,32743,270.0868137
22101,41021872,Oregon,OR,Baker County,Springfield,97478,44.0593746,-122.9303539,61760,49924,46086,284.4877666
22102,41021882,Oregon,OR,Baker County,Springfield,97478,44.0411086,-122.9436624,36705,32865,22323,685.5560986
22103,41021892,Oregon,OR,Baker County,Springfield,97477,44.0730472,-123.038825,42300,31581,38195,916.4487936
22104,41021902,Oregon,OR,Baker County,Eugene,97404,44.1231769,-123.1222801,59005,54482,38895,250.553625
22105,41021912,Oregon,OR,Baker County,Eugene,97402,44.0984896,-123.1900611,62941,52801,44373,435.2484089
22106,41021812,Oregon,OR,Baker County,Florence,97439,43.9840426,-124.0929169,44457,35142,32871,628.5109715
22107,41021922,Oregon,OR,Baker County,Eugene,97402,44.0842946,-123.1620868,59946,300000,40602,463.0196706
22108,41021932,Oregon,OR,Baker County,Eugene,97401,44.08398,-123.1054908,45019,29688,41363,361.8529887
22109,41021942,Oregon,OR,Baker County,Eugene,97401,44.0586183,-123.063805,85211,300000,62120,325.0871356
22110,41021952,Oregon,OR,Baker County,Springfield,97477,44.058167,-123.0110598,36608,26007,32208,268.6932
22111,41021962,Oregon,OR,Baker County,Springfield,97478,44.0301729,-122.9739177,75161,65919,40699,149.9238253
22112,41021972,Oregon,OR,Baker County,Eugene,97401,44.0449004,-123.0851827,10939,7194,10319,605.2615666
22113,41021982,Oregon,OR,Baker County,Eugene,97404,44.0746414,-123.1249994,64894,300000,35612,226.2223808
22114,41021992,Oregon,OR,Baker County,Eugene,97405,44.0415021,-123.149911,39047,35990,38631,369.1853609
22115,41022,Oregon,OR,Baker County,Baker City,97294,44.778647,-117.8751526,57250,42817,51852,945.6913587
22116,41022002,Oregon,OR,Baker County,Eugene,97405,44.0229082,-123.1414356,104671,94366,67027,248.0180994
22117,41022012,Oregon,OR,Baker County,Eugene,97405,44.0346769,-123.1084686,56347,52880,46159,286.4140423
22118,4102202,Oregon,OR,Baker County,Frenchglen,97736,42.9497423,-118.9026357,54000,39435,47210,600.611123
22119,41022032,Oregon,OR,Baker County,Eugene,97405,44.023623,-123.1117764,76480,300000,42697,156.5930656
22120,41022042,Oregon,OR,Baker County,Lincoln City,97367,45.0282615,-123.9957826,52282,52197,31645,139.8593521
